,state/region,ages,year,population,state
657,IL,under18,2005,3197318.0,Illinois
658,IL,total,2008,12747038.0,Illinois
659,IL,under18,2008,3153401.0,Illinois
660,IL,total,2007,12695866.0,Illinois
661,IL,under18,2007,3170134.0,Illinois
662,IL,under18,2013,3023307.0,Illinois
663,IL,total,2009,12796778.0,Illinois
664,IL,under18,2009,3138406.0,Illinois
665,IL,total,2013,12882135.0,Illinois
666,IL,total,2010,12839695.0,Illinois
667,IL,under18,2010,3122092.0,Illinois
668,IL,total,2011,12855970.0,Illinois
669,IL,under18,2011,3089833.0,Illinois
670,IL,under18,2012,3057042.0,Illinois
671,IL,total,2012,12868192.0,Illinois
672,IN,total,2012,6537782.0,Indiana
673,IN,under18,2012,1589655.0,Indiana
674,IN,under18,2011,1598091.0,Indiana
675,IN,total,2011,6516336.0,Indiana
676,IN,under18,2010,1605883.0,Indiana
677,IN,total,2010,6489965.0,Indiana
678,IN,total,2013,6570902.0,Indiana
679,IN,total,2009,6459325.0,Indiana
680,IN,under18,2009,1609704.0,Indiana
681,IN,under18,2013,1586027.0,Indiana
682,IN,total,2007,6379599.0,Indiana
683,IN,under18,2007,1609494.0,Indiana
684,IN,total,2008,6424806.0,Indiana
685,IN,under18,2008,1611494.0,Indiana
686,IN,total,2005,6278616.0,Indiana
687,IN,under18,2005,1593898.0,Indiana
688,IN,total,2006,6332669.0,Indiana
689,IN,under18,2006,1603107.0,Indiana
690,IN,total,2003,6196638.0,Indiana
691,IN,under18,2003,1582560.0,Indiana
692,IN,total,2004,6233007.0,Indiana
693,IN,under18,2004,1586281.0,Indiana
694,IN,total,2001,6127760.0,Indiana
695,IN,under18,2001,1579527.0,Indiana
696,IN,total,2002,6155967.0,Indiana
697,IN,under18,2002,1580814.0,Indiana
698,IN,total,1999,6044970.0,Indiana
699,IN,under18,1999,1566079.0,Indiana
700,IN,total,2000,6091866.0,Indiana
701,IN,under18,2000,1574989.0,Indiana
702,IN,total,1997,5955267.0,Indiana
703,IN,under18,1997,1539270.0,Indiana
704,IN,under18,1998,1551960.0,Indiana
705,IN,total,1998,5998881.0,Indiana
706,IN,under18,1996,1517961.0,Indiana
707,IN,total,1996,5906013.0,Indiana
708,IN,total,1995,5851459.0,Indiana
709,IN,under18,1995,1507916.0,Indiana
710,IN,under18,1992,1461650.0,Indiana
711,IN,total,1992,5674547.0,Indiana
712,IN,total,1993,5739019.0,Indiana
713,IN,under18,1993,1473007.0,Indiana
714,IN,under18,1994,1491802.0,Indiana
715,IN,total,1994,5793526.0,Indiana
716,IN,total,1991,5616388.0,Indiana
717,IN,under18,1991,1450759.0,Indiana
718,IN,under18,1990,1437209.0,Indiana
719,IN,total,1990,5557798.0,Indiana
720,IA,under18,1990,719366.0,Iowa
721,IA,total,1990,2781018.0,Iowa
722,IA,total,1991,2797613.0,Iowa
723,IA,under18,1991,724446.0,Iowa
724,IA,under18,1994,728397.0,Iowa
725,IA,total,1994,2850746.0,Iowa
726,IA,total,1993,2836972.0,Iowa
727,IA,under18,1993,727751.0,Iowa
728,IA,under18,1992,724798.0,Iowa
729,IA,total,1992,2818401.0,Iowa
730,IA,total,1995,2867373.0,Iowa
731,IA,under18,1995,726961.0,Iowa
732,IA,under18,1996,729177.0,Iowa
733,IA,total,1996,2880001.0,Iowa
734,IA,under18,1998,729943.0,Iowa
735,IA,total,1998,2902872.0,Iowa
736,IA,total,1997,2891119.0,Iowa
737,IA,under18,1997,729806.0,Iowa
738,IA,total,2000,2929067.0,Iowa
739,IA,under18,2000,733337.0,Iowa
740,IA,total,1999,2917634.0,Iowa
741,IA,under18,1999,732671.0,Iowa
742,IA,total,2002,2934234.0,Iowa
743,IA,under18,2002,723685.0,Iowa
744,IA,total,2001,2931997.0,Iowa
745,IA,under18,2001,728601.0,Iowa
746,IA,total,2004,2953635.0,Iowa
747,IA,under18,2004,718708.0,Iowa
748,IA,total,2003,2941999.0,Iowa
749,IA,under18,2003,720102.0,Iowa
750,IA,total,2006,2982644.0,Iowa
751,IA,under18,2006,721703.0,Iowa
752,IA,total,2005,2964454.0,Iowa
753,IA,under18,2005,718488.0,Iowa
754,IA,total,2008,3016734.0,Iowa
755,IA,under18,2008,725658.0,Iowa
756,IA,total,2007,2999212.0,Iowa
757,IA,under18,2007,723632.0,Iowa
758,IA,under18,2013,724032.0,Iowa
759,IA,total,2009,3032870.0,Iowa
760,IA,under18,2009,726969.0,Iowa
761,IA,total,2013,3090416.0,Iowa
762,IA,total,2010,3050314.0,Iowa
763,IA,under18,2010,727717.0,Iowa
764,IA,total,2011,3064102.0,Iowa
765,IA,under18,2011,725522.0,Iowa
766,IA,under18,2012,723917.0,Iowa
767,IA,total,2012,3075039.0,Iowa
768,KS,total,2012,2885398.0,Kansas
769,KS,under18,2012,726668.0,Kansas
770,KS,under18,2011,726787.0,Kansas
771,KS,total,2011,2869548.0,Kansas
772,KS,under18,2010,727729.0,Kansas
773,KS,total,2010,2858910.0,Kansas
774,KS,total,2013,2893957.0,Kansas
775,KS,total,2009,2832704.0,Kansas
776,KS,under18,2009,721841.0,Kansas
777,KS,under18,2013,724092.0,Kansas
778,KS,total,2007,2783785.0,Kansas
779,KS,under18,2007,711005.0,Kansas
780,KS,total,2008,2808076.0,Kansas
781,KS,under18,2008,714689.0,Kansas
782,KS,total,2005,2745299.0,Kansas
783,KS,under18,2005,704689.0,Kansas
784,KS,total,2006,2762931.0,Kansas
785,KS,under18,2006,705277.0,Kansas
786,KS,total,2003,2723004.0,Kansas
787,KS,under18,2003,707847.0,Kansas
788,KS,total,2004,2734373.0,Kansas
789,KS,under18,2004,705456.0,Kansas
790,KS,total,2001,2702162.0,Kansas
791,KS,under18,2001,710923.0,Kansas
792,KS,total,2002,2713535.0,Kansas
793,KS,under18,2002,709416.0,Kansas
794,KS,total,1999,2678338.0,Kansas
795,KS,under18,1999,713022.0,Kansas
796,KS,total,2000,2693681.0,Kansas
797,KS,under18,2000,713887.0,Kansas
798,KS,total,1997,2635292.0,Kansas
799,KS,under18,1997,704001.0,Kansas
800,KS,under18,1998,710402.0,Kansas
801,KS,total,1998,2660598.0,Kansas
802,KS,under18,1996,696298.0,Kansas
803,KS,total,1996,2614554.0,Kansas
804,KS,total,1995,2601008.0,Kansas
805,KS,under18,1995,694124.0,Kansas
806,KS,under18,1992,680871.0,Kansas
807,KS,total,1992,2532395.0,Kansas
808,KS,total,1993,2556547.0,Kansas
809,KS,under18,1993,687262.0,Kansas
810,KS,under18,1994,693673.0,Kansas
811,KS,total,1994,2580513.0,Kansas
812,KS,total,1991,2498722.0,Kansas
813,KS,under18,1991,672033.0,Kansas
814,KS,under18,1990,662641.0,Kansas
815,KS,total,1990,2481349.0,Kansas
816,KY,under18,1990,945951.0,Kentucky
817,KY,total,1990,3694048.0,Kentucky
818,KY,total,1991,3722328.0,Kentucky
819,KY,under18,1991,951512.0,Kentucky
820,KY,under18,1994,981439.0,Kentucky
821,KY,total,1994,3849088.0,Kentucky
822,KY,total,1993,3812206.0,Kentucky
823,KY,under18,1993,971134.0,Kentucky
824,KY,under18,1992,963861.0,Kentucky
825,KY,total,1992,3765469.0,Kentucky
826,KY,total,1995,3887427.0,Kentucky
827,KY,under18,1995,984486.0,Kentucky
828,KY,under18,1996,987062.0,Kentucky
829,KY,total,1996,3919536.0,Kentucky
830,KY,under18,1998,997296.0,Kentucky
831,KY,total,1998,3985391.0,Kentucky
832,KY,total,1997,3952747.0,Kentucky
833,KY,under18,1997,1002609.0,Kentucky
834,KY,total,2000,4049021.0,Kentucky
835,KY,under18,2000,994984.0,Kentucky
836,KY,total,1999,4018053.0,Kentucky
837,KY,under18,1999,996382.0,Kentucky
838,KY,total,2002,4089875.0,Kentucky
839,KY,under18,2002,995251.0,Kentucky
840,KY,total,2001,4068132.0,Kentucky
841,KY,under18,2001,994105.0,Kentucky
842,KY,total,2004,4146101.0,Kentucky
843,KY,under18,2004,998459.0,Kentucky
844,KY,total,2003,4117170.0,Kentucky
845,KY,under18,2003,998485.0,Kentucky
846,KY,total,2006,4219239.0,Kentucky
847,KY,under18,2006,1011295.0,Kentucky
848,KY,total,2005,4182742.0,Kentucky
849,KY,under18,2005,1004020.0,Kentucky
850,KY,total,2008,4289878.0,Kentucky
851,KY,under18,2008,1022001.0,Kentucky
852,KY,total,2007,4256672.0,Kentucky
853,KY,under18,2007,1016288.0,Kentucky
854,KY,under18,2013,1014004.0,Kentucky
855,KY,total,2009,4317074.0,Kentucky
856,KY,under18,2009,1021710.0,Kentucky
857,KY,total,2013,4395295.0,Kentucky
858,KY,total,2010,4347698.0,Kentucky
859,KY,under18,2010,1023679.0,Kentucky
860,KY,total,2011,4366869.0,Kentucky
861,KY,under18,2011,1021926.0,Kentucky
862,KY,under18,2012,1017350.0,Kentucky
863,KY,total,2012,4379730.0,Kentucky
864,LA,total,2012,4602134.0,Louisiana
865,LA,under18,2012,1114620.0,Louisiana
866,LA,under18,2011,1116579.0,Louisiana
867,LA,total,2011,4575197.0,Louisiana
868,LA,under18,2010,1118576.0,Louisiana
869,LA,total,2010,4545392.0,Louisiana
870,LA,total,2013,4625470.0,Louisiana
871,LA,total,2009,4491648.0,Louisiana
872,LA,under18,2009,1114228.0,Louisiana
873,LA,under18,2013,1112957.0,Louisiana
874,LA,total,2007,4375581.0,Louisiana
875,LA,under18,2007,1096642.0,Louisiana
876,LA,total,2008,4435586.0,Louisiana
877,LA,under18,2008,1108728.0,Louisiana
878,LA,total,2005,4576628.0,Louisiana
879,LA,under18,2005,1177954.0,Louisiana
880,LA,total,2006,4302665.0,Louisiana
881,LA,under18,2006,1078779.0,Louisiana
882,LA,total,2003,4521042.0,Louisiana
883,LA,under18,2003,1188070.0,Louisiana
884,LA,total,2004,4552238.0,Louisiana
885,LA,under18,2004,1182731.0,Louisiana
886,LA,total,2001,4477875.0,Louisiana
887,LA,under18,2001,1204187.0,Louisiana
888,LA,total,2002,4497267.0,Louisiana
889,LA,under18,2002,1194819.0,Louisiana
890,LA,total,2000,4471885.0,Louisiana
891,LA,under18,2000,1217670.0,Louisiana
892,LA,total,1999,4460811.0,Louisiana
893,LA,under18,1999,1227167.0,Louisiana
894,LA,total,1997,4421072.0,Louisiana
895,LA,under18,1997,1239665.0,Louisiana
896,LA,under18,1998,1232984.0,Louisiana
897,LA,total,1998,4440344.0,Louisiana
898,LA,under18,1996,1244627.0,Louisiana
899,LA,total,1996,4398877.0,Louisiana
900,LA,total,1995,4378779.0,Louisiana
901,LA,under18,1995,1250112.0,Louisiana
902,LA,under18,1992,1237034.0,Louisiana
903,LA,total,1992,4293003.0,Louisiana
904,LA,total,1993,4316428.0,Louisiana
905,LA,under18,1993,1239161.0,Louisiana
906,LA,under18,1994,1247631.0,Louisiana
907,LA,total,1994,4347481.0,Louisiana
908,LA,total,1991,4253279.0,Louisiana
909,LA,under18,1991,1222330.0,Louisiana
910,LA,under18,1990,1205984.0,Louisiana
911,LA,total,1990,4221532.0,Louisiana
912,ME,under18,1990,308066.0,Maine
913,ME,total,1990,1231719.0,Maine
914,ME,total,1991,1237081.0,Maine
915,ME,under18,1991,309871.0,Maine
916,ME,under18,1994,311570.0,Maine
917,ME,total,1994,1242662.0,Maine
918,ME,total,1993,1242302.0,Maine
919,ME,under18,1993,310966.0,Maine
920,ME,under18,1992,310679.0,Maine
921,ME,total,1992,1238508.0,Maine
922,ME,total,1995,1243481.0,Maine
923,ME,under18,1995,309173.0,Maine
924,ME,under18,1996,307740.0,Maine
925,ME,total,1996,1249060.0,Maine
926,ME,under18,1998,304496.0,Maine
927,ME,total,1998,1259127.0,Maine
928,ME,total,1997,1254774.0,Maine
929,ME,under18,1997,305097.0,Maine
930,ME,total,1999,1266808.0,Maine
931,ME,under18,1999,302321.0,Maine
932,ME,total,2000,1277072.0,Maine
933,ME,under18,2000,301407.0,Maine
934,ME,total,2002,1295960.0,Maine
935,ME,under18,2002,298595.0,Maine
936,ME,total,2001,1285692.0,Maine
937,ME,under18,2001,300088.0,Maine
938,ME,total,2004,1313688.0,Maine
939,ME,under18,2004,294791.0,Maine
940,ME,total,2003,1306513.0,Maine
941,ME,under18,2003,296786.0,Maine
942,ME,total,2006,1323619.0,Maine
943,ME,under18,2006,288945.0,Maine
944,ME,total,2005,1318787.0,Maine
945,ME,under18,2005,292039.0,Maine
946,ME,total,2008,1330509.0,Maine
947,ME,under18,2008,282204.0,Maine
948,ME,total,2007,1327040.0,Maine
949,ME,under18,2007,286185.0,Maine
950,ME,under18,2013,261276.0,Maine
951,ME,total,2009,1329590.0,Maine
952,ME,under18,2009,277946.0,Maine
953,ME,total,2013,1328302.0,Maine
954,ME,total,2010,1327366.0,Maine
955,ME,under18,2010,273061.0,Maine
956,ME,total,2011,1327844.0,Maine
957,ME,under18,2011,268737.0,Maine
958,ME,under18,2012,264846.0,Maine
959,ME,total,2012,1328501.0,Maine
960,MD,total,2012,5884868.0,Maryland
961,MD,under18,2012,1346235.0,Maryland
962,MD,under18,2011,1348766.0,Maryland
963,MD,total,2011,5840241.0,Maryland
964,MD,under18,2010,1351983.0,Maryland
965,MD,total,2010,5787193.0,Maryland
966,MD,total,2013,5928814.0,Maryland
967,MD,total,2009,5730388.0,Maryland
968,MD,under18,2009,1353631.0,Maryland
969,MD,under18,2013,1344522.0,Maryland
970,MD,total,2007,5653408.0,Maryland
971,MD,under18,2007,1369563.0,Maryland
972,MD,total,2008,5684965.0,Maryland
973,MD,under18,2008,1359214.0,Maryland
974,MD,total,2005,5592379.0,Maryland
975,MD,under18,2005,1382966.0,Maryland
976,MD,total,2006,5627367.0,Maryland
977,MD,under18,2006,1377756.0,Maryland
978,MD,total,2003,5496269.0,Maryland
979,MD,under18,2003,1379641.0,Maryland
980,MD,total,2004,5546935.0,Maryland
981,MD,under18,2004,1383450.0,Maryland
982,MD,total,2001,5374691.0,Maryland
983,MD,under18,2001,1366552.0,Maryland
984,MD,total,2002,5440389.0,Maryland
985,MD,under18,2002,1375354.0,Maryland
986,MD,total,2000,5311034.0,Maryland
987,MD,under18,2000,1356961.0,Maryland
988,MD,total,1999,5254509.0,Maryland
989,MD,under18,1999,1348659.0,Maryland
990,MD,total,1997,5157328.0,Maryland
991,MD,under18,1997,1321306.0,Maryland
992,MD,under18,1998,1338727.0,Maryland
993,MD,total,1998,5204464.0,Maryland
994,MD,under18,1996,1303816.0,Maryland
995,MD,total,1996,5111986.0,Maryland
996,MD,total,1995,5070033.0,Maryland
997,MD,under18,1995,1300695.0,Maryland
998,MD,under18,1992,1235498.0,Maryland
999,MD,total,1992,4923369.0,Maryland
1000,MD,total,1993,4971889.0,Maryland
1001,MD,under18,1993,1261738.0,Maryland
1002,MD,under18,1994,1280772.0,Maryland
1003,MD,total,1994,5023060.0,Maryland
1004,MD,total,1991,4867641.0,Maryland
1005,MD,under18,1991,1208898.0,Maryland
1006,MD,under18,1990,1180426.0,Maryland
1007,MD,total,1990,4799770.0,Maryland
1008,MA,under18,1990,1353806.0,Massachusetts
1009,MA,total,1990,6022639.0,Massachusetts
1010,MA,total,1991,6018470.0,Massachusetts
1011,MA,under18,1991,1375110.0,Massachusetts
1012,MA,under18,1994,1437069.0,Massachusetts
1013,MA,total,1994,6095241.0,Massachusetts
1014,MA,total,1993,6060569.0,Massachusetts
1015,MA,under18,1993,1415724.0,Massachusetts
1016,MA,under18,1992,1390188.0,Massachusetts
1017,MA,total,1992,6028709.0,Massachusetts
1018,MA,total,1995,6141445.0,Massachusetts
1019,MA,under18,1995,1453489.0,Massachusetts
1020,MA,under18,1996,1468614.0,Massachusetts
1021,MA,total,1996,6179756.0,Massachusetts
1022,MA,under18,1998,1491652.0,Massachusetts
1023,MA,total,1998,6271838.0,Massachusetts
1024,MA,total,1997,6226058.0,Massachusetts
1025,MA,under18,1997,1478203.0,Massachusetts
1026,MA,total,1999,6317345.0,Massachusetts
1027,MA,under18,1999,1495818.0,Massachusetts
1028,MA,total,2000,6361104.0,Massachusetts
1029,MA,under18,2000,1501334.0,Massachusetts
1030,MA,total,2001,6397634.0,Massachusetts
1031,MA,under18,2001,1505028.0,Massachusetts
1032,MA,total,2002,6417206.0,Massachusetts
1033,MA,under18,2002,1502652.0,Massachusetts
1034,MA,total,2004,6412281.0,Massachusetts
1035,MA,under18,2004,1479541.0,Massachusetts
1036,MA,total,2003,6422565.0,Massachusetts
1037,MA,under18,2003,1493372.0,Massachusetts
1038,MA,total,2006,6410084.0,Massachusetts
1039,MA,under18,2006,1450202.0,Massachusetts
1040,MA,total,2005,6403290.0,Massachusetts
1041,MA,under18,2005,1464140.0,Massachusetts
1042,MA,total,2008,6468967.0,Massachusetts
1043,MA,under18,2008,1429727.0,Massachusetts
1044,MA,total,2007,6431559.0,Massachusetts
1045,MA,under18,2007,1439757.0,Massachusetts
1046,MA,under18,2013,1393946.0,Massachusetts
1047,MA,total,2009,6517613.0,Massachusetts
1048,MA,under18,2009,1422935.0,Massachusetts
1049,MA,total,2013,6692824.0,Massachusetts
1050,MA,total,2010,6563263.0,Massachusetts
1051,MA,under18,2010,1415962.0,Massachusetts
1052,MA,total,2011,6606285.0,Massachusetts
1053,MA,under18,2011,1407240.0,Massachusetts
1054,MA,under18,2012,1399417.0,Massachusetts
1055,MA,total,2012,6645303.0,Massachusetts
1056,MI,total,2012,9882519.0,Michigan
1057,MI,under18,2012,2269365.0,Michigan
1058,MI,under18,2011,2299116.0,Michigan
1059,MI,total,2011,9874589.0,Michigan
1060,MI,under18,2010,2333121.0,Michigan
1061,MI,total,2010,9876149.0,Michigan
1062,MI,total,2013,9895622.0,Michigan
1063,MI,total,2009,9901591.0,Michigan
1064,MI,under18,2009,2372603.0,Michigan
1065,MI,under18,2013,2245201.0,Michigan
1066,MI,total,2007,10001284.0,Michigan
1067,MI,under18,2007,2470063.0,Michigan
1068,MI,total,2008,9946889.0,Michigan
1069,MI,under18,2008,2418879.0,Michigan
1070,MI,total,2005,10051137.0,Michigan
1071,MI,under18,2005,2531839.0,Michigan
1072,MI,total,2006,10036081.0,Michigan
1073,MI,under18,2006,2503548.0,Michigan
1074,MI,total,2003,10041152.0,Michigan
1075,MI,under18,2003,2569080.0,Michigan
1076,MI,total,2004,10055315.0,Michigan
1077,MI,under18,2004,2553314.0,Michigan
1078,MI,total,2002,10015710.0,Michigan
1079,MI,under18,2002,2584310.0,Michigan
1080,MI,total,2001,9991120.0,Michigan
1081,MI,under18,2001,2593310.0,Michigan
1082,MI,total,2000,9952450.0,Michigan
1083,MI,under18,2000,2596114.0,Michigan
1084,MI,total,1999,9897116.0,Michigan
1085,MI,under18,1999,2591944.0,Michigan
1086,MI,total,1997,9809051.0,Michigan
1087,MI,under18,1997,2582270.0,Michigan
1088,MI,under18,1998,2586343.0,Michigan
1089,MI,total,1998,9847942.0,Michigan
1090,MI,under18,1996,2569745.0,Michigan
1091,MI,total,1996,9758645.0,Michigan
1092,MI,total,1995,9676211.0,Michigan
1093,MI,under18,1995,2556799.0,Michigan
1094,MI,under18,1992,2501765.0,Michigan
1095,MI,total,1992,9479065.0,Michigan
1096,MI,total,1993,9540114.0,Michigan
1097,MI,under18,1993,2522249.0,Michigan
1098,MI,under18,1994,2535196.0,Michigan
1099,MI,total,1994,9597737.0,Michigan
1100,MI,total,1991,9400446.0,Michigan
1101,MI,under18,1991,2484957.0,Michigan
1102,MI,under18,1990,2459633.0,Michigan
1103,MI,total,1990,9311319.0,Michigan
1104,MN,under18,1990,1176680.0,Minnesota
1105,MN,total,1990,4389857.0,Minnesota
1106,MN,total,1991,4440859.0,Minnesota
1107,MN,under18,1991,1191207.0,Minnesota
1108,MN,under18,1994,1238949.0,Minnesota
1109,MN,total,1994,4610355.0,Minnesota
1110,MN,total,1993,4555956.0,Minnesota
1111,MN,under18,1993,1226723.0,Minnesota
1112,MN,under18,1992,1213068.0,Minnesota
1113,MN,total,1992,4495572.0,Minnesota
1114,MN,total,1995,4660180.0,Minnesota
1115,MN,under18,1995,1245932.0,Minnesota
1116,MN,under18,1996,1252722.0,Minnesota
1117,MN,total,1996,4712827.0,Minnesota
1118,MN,under18,1998,1275940.0,Minnesota
1119,MN,total,1998,4813412.0,Minnesota
1120,MN,total,1997,4763390.0,Minnesota
1121,MN,under18,1997,1264250.0,Minnesota
1122,MN,total,1999,4873481.0,Minnesota
1123,MN,under18,1999,1283102.0,Minnesota
1124,MN,total,2000,4933692.0,Minnesota
1125,MN,under18,2000,1289715.0,Minnesota
1126,MN,total,2001,4982796.0,Minnesota
1127,MN,under18,2001,1291261.0,Minnesota
1128,MN,total,2002,5018935.0,Minnesota
1129,MN,under18,2002,1288795.0,Minnesota
1130,MN,total,2004,5087713.0,Minnesota
1131,MN,under18,2004,1281946.0,Minnesota
1132,MN,total,2003,5053572.0,Minnesota
1133,MN,under18,2003,1283687.0,Minnesota
1134,MN,total,2006,5163555.0,Minnesota
1135,MN,under18,2006,1282381.0,Minnesota
1136,MN,total,2005,5119598.0,Minnesota
1137,MN,under18,2005,1280557.0,Minnesota
1138,MN,total,2008,5247018.0,Minnesota
1139,MN,under18,2008,1284179.0,Minnesota
1140,MN,total,2007,5207203.0,Minnesota
1141,MN,under18,2007,1285074.0,Minnesota
1142,MN,under18,2013,1279111.0,Minnesota
1143,MN,total,2009,5281203.0,Minnesota
1144,MN,under18,2009,1284103.0,Minnesota
1145,MN,total,2013,5420380.0,Minnesota
1146,MN,total,2010,5310337.0,Minnesota
1147,MN,under18,2010,1282693.0,Minnesota
1148,MN,total,2011,5347108.0,Minnesota
1149,MN,under18,2011,1280424.0,Minnesota
1150,MN,under18,2012,1278050.0,Minnesota
1151,MN,total,2012,5379646.0,Minnesota
1152,MS,total,2012,2986450.0,Mississippi
1153,MS,under18,2012,742941.0,Mississippi
1154,MS,under18,2011,747742.0,Mississippi
1155,MS,total,2011,2977886.0,Mississippi
1156,MS,under18,2010,754111.0,Mississippi
1157,MS,total,2010,2970047.0,Mississippi
1158,MS,total,2013,2991207.0,Mississippi
1159,MS,total,2009,2958774.0,Mississippi
1160,MS,under18,2009,758539.0,Mississippi
1161,MS,under18,2013,737432.0,Mississippi
1162,MS,total,2007,2928350.0,Mississippi
1163,MS,under18,2007,761171.0,Mississippi
1164,MS,total,2008,2947806.0,Mississippi
1165,MS,under18,2008,760572.0,Mississippi
1166,MS,total,2005,2905943.0,Mississippi
1167,MS,under18,2005,760870.0,Mississippi
1168,MS,total,2006,2904978.0,Mississippi
1169,MS,under18,2006,756990.0,Mississippi
1170,MS,total,2003,2868312.0,Mississippi
1171,MS,under18,2003,759447.0,Mississippi
1172,MS,total,2004,2889010.0,Mississippi
1173,MS,under18,2004,760410.0,Mississippi
1174,MS,total,2002,2858681.0,Mississippi
1175,MS,under18,2002,763148.0,Mississippi
1176,MS,total,2001,2852994.0,Mississippi
1177,MS,under18,2001,768418.0,Mississippi
1178,MS,total,2000,2848353.0,Mississippi
1179,MS,under18,2000,774353.0,Mississippi
1180,MS,total,1999,2828408.0,Mississippi
1181,MS,under18,1999,775662.0,Mississippi
1182,MS,total,1997,2777004.0,Mississippi
1183,MS,under18,1997,774832.0,Mississippi
1184,MS,under18,1998,773721.0,Mississippi
1185,MS,total,1998,2804834.0,Mississippi
1186,MS,under18,1996,769680.0,Mississippi
1187,MS,total,1996,2748085.0,Mississippi
1188,MS,total,1995,2722659.0,Mississippi
1189,MS,under18,1995,767892.0,Mississippi
1190,MS,under18,1992,750224.0,Mississippi
1191,MS,total,1992,2623734.0,Mississippi
1192,MS,total,1993,2655100.0,Mississippi
1193,MS,under18,1993,755820.0,Mississippi
1194,MS,under18,1994,763795.0,Mississippi
1195,MS,total,1994,2688992.0,Mississippi
1196,MS,total,1991,2598733.0,Mississippi
1197,MS,under18,1991,738911.0,Mississippi
1198,MS,under18,1990,733660.0,Mississippi
1199,MS,total,1990,2578897.0,Mississippi
1200,MO,under18,1990,1316423.0,Missouri
1201,MO,total,1990,5128880.0,Missouri
1202,MO,total,1991,5170800.0,Missouri
1203,MO,under18,1991,1332306.0,Missouri
1204,MO,under18,1994,1378700.0,Missouri
1205,MO,total,1994,5324497.0,Missouri
1206,MO,total,1993,5271175.0,Missouri
1207,MO,under18,1993,1365903.0,Missouri
1208,MO,under18,1992,1349729.0,Missouri
1209,MO,total,1992,5217101.0,Missouri
1210,MO,under18,1996,1408732.0,Missouri
1211,MO,total,1996,5431553.0,Missouri
1212,MO,total,1995,5378247.0,Missouri
1213,MO,under18,1995,1393554.0,Missouri
1214,MO,under18,1998,1428999.0,Missouri
1215,MO,total,1998,5521765.0,Missouri
1216,MO,total,1997,5481193.0,Missouri
1217,MO,under18,1997,1419837.0,Missouri
1218,MO,total,1999,5561948.0,Missouri
1219,MO,under18,1999,1428047.0,Missouri
1220,MO,total,2000,5607285.0,Missouri
1221,MO,under18,2000,1428383.0,Missouri
1222,MO,total,2001,5641142.0,Missouri
1223,MO,under18,2001,1426575.0,Missouri
1224,MO,total,2002,5674825.0,Missouri
1225,MO,under18,2002,1424513.0,Missouri
1226,MO,total,2004,5747741.0,Missouri
1227,MO,under18,2004,1420956.0,Missouri
1228,MO,total,2003,5709403.0,Missouri
1229,MO,under18,2003,1421927.0,Missouri
1230,MO,total,2006,5842704.0,Missouri
1231,MO,under18,2006,1428324.0,Missouri
1232,MO,total,2005,5790300.0,Missouri
1233,MO,under18,2005,1422978.0,Missouri
1234,MO,total,2008,5923916.0,Missouri
1235,MO,under18,2008,1428945.0,Missouri
1236,MO,total,2007,5887612.0,Missouri
1237,MO,under18,2007,1431346.0,Missouri
1238,MO,under18,2013,1397685.0,Missouri
1239,MO,total,2009,5961088.0,Missouri
1240,MO,under18,2009,1426603.0,Missouri
1241,MO,total,2013,6044171.0,Missouri
1242,MO,total,2010,5996063.0,Missouri
1243,MO,under18,2010,1424042.0,Missouri
1244,MO,total,2011,6010065.0,Missouri
1245,MO,under18,2011,1414444.0,Missouri
1246,MO,under18,2012,1405015.0,Missouri
1247,MO,total,2012,6024522.0,Missouri
1248,MT,total,2012,1005494.0,Montana
1249,MT,under18,2012,222905.0,Montana
1250,MT,under18,2011,222977.0,Montana
1251,MT,total,2011,997600.0,Montana
1252,MT,under18,2010,223292.0,Montana
1253,MT,total,2010,990527.0,Montana
1254,MT,total,2013,1015165.0,Montana
1255,MT,total,2009,983982.0,Montana
1256,MT,under18,2009,223675.0,Montana
1257,MT,under18,2013,223981.0,Montana
1258,MT,total,2007,964706.0,Montana
1259,MT,under18,2007,223135.0,Montana
1260,MT,total,2008,976415.0,Montana
1261,MT,under18,2008,223814.0,Montana
1262,MT,total,2005,940102.0,Montana
1263,MT,under18,2005,221685.0,Montana
1264,MT,total,2006,952692.0,Montana
1265,MT,under18,2006,221930.0,Montana
1266,MT,total,2003,919630.0,Montana
1267,MT,under18,2003,223012.0,Montana
1268,MT,total,2004,930009.0,Montana
1269,MT,under18,2004,221999.0,Montana
1270,MT,total,2002,911667.0,Montana
1271,MT,under18,2002,224772.0,Montana
1272,MT,total,2001,906961.0,Montana
1273,MT,under18,2001,227118.0,Montana
1274,MT,total,1999,897508.0,Montana
1275,MT,under18,1999,231133.0,Montana
1276,MT,total,2000,903773.0,Montana
1277,MT,under18,2000,230067.0,Montana
1278,MT,total,1997,889865.0,Montana
1279,MT,under18,1997,232813.0,Montana
1280,MT,under18,1998,231746.0,Montana
1281,MT,total,1998,892431.0,Montana
1282,MT,total,1995,876553.0,Montana
1283,MT,under18,1995,236583.0,Montana
1284,MT,under18,1996,235294.0,Montana
1285,MT,total,1996,886254.0,Montana
1286,MT,under18,1992,230868.0,Montana
1287,MT,total,1992,825770.0,Montana
1288,MT,total,1993,844761.0,Montana
1289,MT,under18,1993,234987.0,Montana
1290,MT,under18,1994,237289.0,Montana
