id,name,index,size,number,drawingno
2519601010,1,11,UNI 6592 10.5 X 20 X 2,1,65NG00R115-02_1
2520506007,1,12,T.C.B UNI 5931-67-8.8 M10 X 30,1,65NG00R115-02_1
2519503004,1,13,UNI 5589-65 6S  M10 X 6,1,65NG00R115-02_1
2520510105,1,14,T.C.B CALIBRATA UNBRAKO M6/8 X 25,1,65NG00R115-02_1
2513933053,1,15,3199 08 10,1,65NG00R115-02_1
2516701011,1,16,SMBR-8-25,1,65NG00R115-02_1
2545713209,1,17,SME-8,1,65NG00R115-02_1
2519521005,1,18,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R115-02_1
0NG9608,1,19, ,1,65NG00R115-02_1
0NG9631,1,20, ,1,65NG00R115-02_1
2547001045,1,21, ,1,65NG00R115-02_1
2520503110,1,22,T.C.B UNI 5931-67-X10CR13 M5 X 35,1,65NG00R115-02_1
2520504002,1,23,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R115-02_1
2534908073,1,24,WUERTH 11X18X23 ART.056114161,1,65NG00R115-02_1
2520552035,1,25,UNI-ISO 7380 M 5 X 8,1,65NG00R115-02_1
2520506100,1,26,T.C.B UNI 5931-67X10CR13 M10X16,1,65NG00R115-02_1
0NG3667,1,1, ,1,65NG00R13-01_1
4001024072,1,2, ,1,65NG00R13-01_1
0NG226,1,3, ,1,65NG00R13-01_1
0NG6896,1,4, ,1,65NG00R13-01_1
2519103015,1,5,SEEGER A 18,1,65NG00R13-01_1
0NG7647,1,6, ,1,65NG00R13-01_1
0NG6800,1,7, ,1,65NG00R13-01_1
2546033082,1,8, ,1,65NG00R13-01_1
0NG7607,1,9, ,1,65NG00R13-01_1
2520502007,1,10,T.C.B UNI 5931-67-8.8 M4 X 18,1,65NG00R13-01_1
0NG7373,1,11, ,1,65NG00R13-01_1
2520503007,1,12,T.C.B UNI 5931-67-8.8 M5 X 22,1,65NG00R13-01_1
0NG3585,1,13, ,1,65NG00R13-01_1
2513102142,1,14,"OR 4487 (3,53X123,42)",1,65NG00R13-01_1
0NG7086,1,15, ,1,65NG00R13-01_1
2520705001,1,16,T.S.B UNI 5933-67-10.9 M6 X 10,1,65NG00R13-01_1
0NG4456,1,17, ,1,65NG00R13-01_1
2516101008,1,18,UNIFAST 255-98-03,1,65NG00R13-01_1
2516101012,1,19,UNIFAST ART.200-0628,1,65NG00R13-01_1
0NG3499,1,1, ,1,65NG00R13-02_1
2508121016,1,2,3216         (80X140X44.4),1,65NG00R13-02_1
2519536027,1,3, ,1,65NG00R13-02_1
0NG269,1,4, ,1,65NG00R13-02_1
0NG270,1,5, ,1,65NG00R13-02_1
0NG3573,1,6, ,1,65NG00R13-02_1
2520705004,1,7,T.S.B UNI 5933-67-10.9 M6 X 16,1,65NG00R13-02_1
0NG7688,1,8, ,1,65NG00R13-02_1
2519602010,1,9,"UNI 1751-52 C72 10,5",1,65NG00R13-02_1
2520307011,1,10,TE UNI 5739-65-8.8 M10 X 25,1,65NG00R13-02_1
0NG3568,1,1, ,1,65NG00R13-03_1
2508121016,1,2,3216         (80X140X44.4),1,65NG00R13-03_1
2519536027,1,3, ,1,65NG00R13-03_1
0NG3570,1,4, ,1,65NG00R13-03_1
0NG252,1,5, ,1,65NG00R13-03_1
0NG3569,1,6, ,1,65NG00R13-03_1
2519601010,1,7,UNI 6592 10.5 X 20 X 2,1,65NG00R13-03_1
2519602010,1,8,"UNI 1751-52 C72 10,5",1,65NG00R13-03_1
2520307013,1,9,TE UNI 5739-65-8.8 M10 X 30,1,65NG00R13-03_1
2519521011,1,10,AUTOBLOCCANTE M10 UNI 7474-5S,1,65NG00R13-03_1
2508124056,1,11,NU2215 ECP (75X130X31),1,65NG00R13-03_1
0NG329,1,12, ,1,65NG00R13-03_1
2520705002,1,13,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R13-03_1
0NG275,1,14, ,1,65NG00R13-03_1
2520705002,1,15,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R13-03_1
2519536016,1,16,"KUSO MRR M50 X 1,5",1,65NG00R13-03_1
0NG3567,1,17, ,1,65NG00R13-03_1
0NG3566,1,18, ,1,65NG00R13-03_1
2519778002,1,19,DIN 6325 10 X 30,1,65NG00R13-03_1
2520506008,1,20,T.C.B UNI 5931-67-8.8 M10 X 35,1,65NG00R13-03_1
0NG3565,1,21, ,1,65NG00R13-03_1
2519602010,1,22,"UNI 1751-52 C72 10,5",1,65NG00R13-03_1
2520307015,1,23,TE UNI 5739-65-8.8 M10 X 35,1,65NG00R13-03_1
0NG3974,1,1, ,1,65NG00R13-04_1
2508143009,1,2,7928 CT DF M P4(140X190X24),1,65NG00R13-04_1
0NG3972,1,3, ,1,65NG00R13-04_1
2520705002,1,4,T.S.B UNI 5933-67-10.9 M6 X 12,1,65NG00R13-04_1
0NG3973,1,5, ,1,65NG00R13-04_1
2508124104,1,6,NU1030 (150X225X35),1,65NG00R13-04_1
0NG3584,1,7, ,1,65NG00R13-04_1
2520305007,1,8,TE UNI 5739-65-8.8 BRUNITO M6 X 12,1,65NG00R13-04_1
2519601006,1,9,"UNI 65926,4 X 12 X 1,6",1,65NG00R13-04_1
2520504006,1,10,T.C.B UNI 5931-67-8.8 M6 X 20,1,65NG00R13-04_1
0NG7529,1,11, ,1,65NG00R13-04_1
2520505009,1,12,T.C.B UNI 5931-67-8.8 M8 X 40,1,65NG00R13-04_1
0NG7530,1,1, ,1,65NG00R13-05_1
2508102026,1,2,6030150X225X35,1,65NG00R13-05_1
0NG3545,1,3, ,1,65NG00R13-05_1
2520504003,1,4,T.C.B UNI 5931-67-8.8 M6 X 14,1,65NG00R13-05_1
0NG3514,1,5, ,1,65NG00R13-05_1
2520504002,1,6,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R13-05_1
0NG8015,1,1, ,1,65NG00R13-06_1
2519778002,1,2,DIN 6325 10 X 30,1,65NG00R13-06_1
0NG8017,1,3, ,1,65NG00R13-06_1
2519778014,1,4,10 X 20,1,65NG00R13-06_1
0NG8018,1,5, ,1,65NG00R13-06_1
2520503009,1,6,T.C.B UNI 5931-67-8.8 M5 X 30,1,65NG00R13-06_1
0NG3505,1,7, ,1,65NG00R13-06_1
2520503007,1,8,T.C.B UNI 5931-67-8.8 M5 X 22,1,65NG00R13-06_1
2508114013,1,9,6309 Z C3,1,65NG00R13-06_1
2508114013,1,10,6309 Z C3,1,65NG00R13-06_1
2542201040,1,11,MAC 4VIE 45A-AC1-DDAJ- 1JB,1,65NG00R13-06_1
2519602003,1,12,"UNI 1751-52 C72 3,2",1,65NG00R13-06_1
2520403016,1,13,T.C UNI 6107-67 4.8 M3 X 30,1,65NG00R13-06_1
2513931009,1,14,"CAMOZZI MOD.2921 1/8""",1,65NG00R13-06_1
2513933003,1,15,3101 08 10,1,65NG00R13-06_1
2513933002,1,16,3101 06 10,1,65NG00R13-06_1
2539516017,1,17, ,1,65NG00R13-06_1
0NG3542,1,1, ,1,65NG00R13-07_1
2509202065,1,2,INA NK  55/25,1,65NG00R13-07_1
2513101219,1,3,ROLF 55X70X8,1,65NG00R13-07_1
2520506007,1,4,T.C.B UNI 5931-67-8.8 M10 X 30,1,65NG00R13-07_1
0NG3517,1,5, ,1,65NG00R13-07_1
0NG3504,1,6, ,1,65NG00R13-07_1
2513107027,1,7,"OR 3300          (2,62X75,87)",1,65NG00R13-07_1
2520506009,1,8,T.C.B UNI 5931-67-8.8 M10 X 40,1,65NG00R13-07_1
0NG3540,1,9, ,1,65NG00R13-07_1
0NG3525,1,10, ,1,65NG00R13-07_1
0NG3533,1,11, ,1,65NG00R13-07_1
2509208153,1,12,IR 50X55X25,1,65NG00R13-07_1
0NG7528,1,13, ,1,65NG00R13-07_1
0NG6880,1,14, ,1,65NG00R13-07_1
2519530005,1,15,GUK/20X1,1,65NG00R13-07_1
2519530005,1,16,GUK/20X1,1,65NG00R13-07_1
2519530014,1,17,GUK M65 X 2,1,65NG00R13-07_1
0NG1417,1,18, ,1,65NG00R13-07_1
0NG1414,1,19, ,1,65NG00R13-07_1
0NG1415,1,20, ,1,65NG00R13-07_1
0NG1416,1,21, ,1,65NG00R13-07_1
2519602008,1,22,"UNI 1751-52 C72 8,4",1,65NG00R13-07_1
2520306009,1,23,TE UNI 5739-65-8.8 M8 X 20,1,65NG00R13-07_1
2519530008,1,24,"GUK 35X1,5",1,65NG00R13-07_1
0NG3512,1,1, ,1,65NG00R13-08_1
2519778002,1,2,DIN 6325 10 X 30,1,65NG00R13-08_1
2508121009,1,3,"SKF 3208    (5AANON) (40X80X30,2)",1,65NG00R13-08_1
2509202013,1,4,DNK 12/12=NK 12/12 (12X19X12),1,65NG00R13-08_1
0NG3521,1,5, ,1,65NG00R13-08_1
0NG3660,1,6, ,1,65NG00R13-08_1
0NG3520,1,7, ,1,65NG00R13-08_1
2513107037,1,8,"OR 3550          (2,62X139,37)",1,65NG00R13-08_1
2508121014,1,9,"3211 (55X100X33,3)",1,65NG00R13-08_1
0NG3562,1,10, ,1,65NG00R13-08_1
2520504002,1,11,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R13-08_1
0NG3511,1,12, ,1,65NG00R13-08_1
0NG3550,1,13, ,1,65NG00R13-08_1
2519530009,1,14,"GUK 40X1,5",1,65NG00R13-08_1
2513102309,1,15,"OR 3675 (2,62X171,12)",1,65NG00R13-08_1
2520505005,1,16,T.C.B UNI 5931-67-8.8 M8 X 22,1,65NG00R13-08_1
0NG3515,1,17, ,1,65NG00R13-08_1
0NG3518,1,18, ,1,65NG00R13-08_1
0NG162,1,19, ,1,65NG00R13-08_1
2513102092,1,20,"GACO OR 4150 (3,53X37,69)",1,65NG00R13-08_1
2519530010,1,21,GUK/10/45 MD,1,65NG00R13-08_1
2519530009,1,22,"GUK 40X1,5",1,65NG00R13-08_1
4001019076,1,23, ,1,65NG00R13-08_1
0NG3547,1,1, ,1,65NG00R13-09_1
2513107016,1,2,"OR 2300          (1,78X75,92)",1,65NG00R13-09_1
2520504004,1,3,T.C.B UNI 5931-67-8.8 M6 X 16,1,65NG00R13-09_1
0NG3522,1,4, ,1,65NG00R13-09_1
2513102145,1,5,"GACO OR 4525 (3,53X132,9)",1,65NG00R13-09_1
2509202068,1,6,INA NK 75/25 (75X92X25),1,65NG00R13-09_1
2513101383,1,7,75X95X12,1,65NG00R13-09_1
2520505005,1,8,T.C.B UNI 5931-67-8.8 M8 X 22,1,65NG00R13-09_1
0NG3663,1,9, ,1,65NG00R13-09_1
2513102020,1,10,"OR 2087          8X21,95)",1,65NG00R13-09_1
2509208088,1,11,IR 25X30X17,1,65NG00R13-09_1
2519779008,1,12,VICTORIA DIN 6325 12 X 45,1,65NG00R13-09_1
2520503004,1,13,T.C.B UNI 5931-67-8.8 M5 X 16,1,65NG00R13-09_1
0NG3555,1,14, ,1,65NG00R13-09_1
2513107011,1,15,"OR 2237          (1,78X60,05)",1,65NG00R13-09_1
2508121114,1,16,INA 3005-2RS (25X47X16),1,65NG00R13-09_1
2513101267,1,17,ROLF 30X42X7,1,65NG00R13-09_1
0NG3549,1,18, ,1,65NG00R13-09_1
2520502002,1,19,T.C.B UNI 5931-67-8.8 M4 X 8,1,65NG00R13-09_1
0NG3519,1,20, ,1,65NG00R13-09_1
2519530005,1,21,GUK/20X1,1,65NG00R13-09_1
2520504002,1,22,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R13-09_1
0NG6384,1,1, ,1,65NG00R13-10_1
2508121011,1,2,"3210 (50X90X30,2)",1,65NG00R13-10_1
0NG6381,1,3, ,1,65NG00R13-10_1
2519602006,1,4,"UNI 1751-52 C72 6,4",1,65NG00R13-10_1
2520504002,1,5,T.C.B UNI 5931-67-8.8 M6 X 12,1,65NG00R13-10_1
0NG6391,1,6, ,1,65NG00R13-10_1
2519104057,1,7,SEEGER I 80 DIN 472-UNI 7437,1,65NG00R13-10_1
2508124009,1,8,NU307 ECP (35X80X21),1,65NG00R13-10_1
0NG6382,1,9, ,1,65NG00R13-10_1
2520704001,1,10,T.S.B UNI 5933-67-10.9 M5 X 10,1,65NG00R13-10_1
4001019033,1,11, ,1,65NG00R13-10_1
0NG6392,1,12, ,1,65NG00R13-10_1
2519536009,1,13,"M40X1,5",1,65NG00R13-10_1
0NG6385,1,14, ,1,65NG00R13-10_1
2509401002,1,15,TLK300-35X40-C35,1,65NG00R13-10_1
0NG6383,1,16, ,1,65NG00R13-10_1
2520505001,1,17,T.C.B UNI 5931-67-8.8 M8 X 14,1,65NG00R13-10_1
2519536011,1,18,KUSO MRR M17 X 1,1,65NG00R13-10_1
0NG3516,1,1, ,1,65NG00R13-11_1
0NG3500,1,2, ,1,65NG00R13-11_1
0NG6551,1,3, ,1,65NG00R13-11_1
0NG3554,1,4, ,1,65NG00R13-11_1
2520305007,1,5,TE UNI 5739-65-8.8 BRUNITO M6 X 12,1,65NG00R13-11_1
0NG3970,1,6, ,1,65NG00R13-11_1
2520504001,1,7,T.C.B UNI 5931-67-8.8 M6 X 10,1,65NG00R13-11_1
0NG3513,1,8, ,1,65NG00R13-11_1
0NG3551,1,9, ,1,65NG00R13-11_1
2519602010,1,10,"UNI 1751-52 C72 10,5",1,65NG00R13-11_1
2520307018,1,11,TE UNI 5739-65-8.8 M10 X 45,1,65NG00R13-11_1
0NG3556,1,12, ,1,65NG00R13-11_1
2513102241,1,13,"(2,62X240,97)",1,65NG00R13-11_1
2508124104,1,14,NU1030 (150X225X35),1,65NG00R13-11_1
2519601006,1,15,"UNI 65926,4 X 12 X 1,6",1,65NG00R13-11_1
2520305013,1,16,TE UNI 5739-65-8.8 M6 X 25,1,65NG00R13-11_1
0NG7632,1,17, ,1,65NG00R13-11_1
2520504011,1,18,T.C.B UNI 5931-67-8.8 M6 X 40,1,65NG00R13-11_1
0NG3557,1,1, ,1,65NG00R13-12_1
2520707012,1,2,T.S.B.UNI 5933-67-10.9 M10 X 50,1,65NG00R13-12_1
0NG3561,1,3, ,1,65NG00R13-12_1
2519601010,1,4,UNI 6592 10.5 X 20 X 2,1,65NG00R13-12_1
2520307013,1,5,TE UNI 5739-65-8.8 M10 X 30,1,65NG00R13-12_1
2513924015,1,6,"2500 1/2""",1,65NG00R13-12_1
2514001010,1,7,"22X27X1,5",1,65NG00R13-12_1
2514701074,1,8,ART.3930 1/2,1,65NG00R13-12_1
2514203104,1,9,ESAGONALE MASCHIO 932-08 1/2 GAS,1,65NG00R13-12_1
2513505002,1,10,"LIVELLO MINTOR ART.TLA4 20X1,5",1,65NG00R13-12_1
2519778001,1,11,25 10 X 25       25 10 X 25,1,65NG00R13-12_1
2513808038,1,12, ,1,65NG00R13-12_1
2545530019,1,13, ,1,65NG00R13-12_1
2513924049,1,14,"CAMOZZI MOD.2510 1/4""-3/8""",1,65NG00R13-12_1
2515319063,1,15,"A ""T""1/4 1/4",1,65NG00R13-12_1
2513933025,1,16,"31750817 TUBO D.8-3/8""",1,65NG00R13-12_1
2513933057,1,17,3199 06 13,1,65NG00R13-12_1
2519601005,1,18,"UNI 6592 5,3 X 10 X 1",1,65NG00R13-12_1
2538911011,1,19,WUERTH M6X30 ART.0968 000 630,1,65NG00R13-12_1
2520304017,1,20,TE UNI 5739-65-8.8 M5 X 35,1,65NG00R13-12_1
2508124075,1,1,NU 1010,1,65NG00R13-13_1
0NG464,1,2, ,1,65NG00R13-13_1
2520704001,1,3,T.S.B UNI 5933-67-10.9 M5 X 10,1,65NG00R13-13_1
2509202027,1,4,DNK 20/16 = NK 20/16 (20X28X16),1,65NG00R13-13_1
2519520014,1,5,AUTOBLOCCANTE    M10 UNI 7473-5S,1,65NG00R13-13_1
0NG3661,1,6, ,1,65NG00R13-13_1
2519530008,1,7,"GUK 35X1,5",1,65NG00R13-13_1
0NG3537,1,8, ,1,65NG00R13-13_1
2519201020,1,9,"D.40XD.20,4X1 DIN2093",1,65NG00R13-13_1
2509212828,1,10,"RAX 714 (14X20X14,2)",1,65NG00R13-13_1
0NG3586,1,11, ,1,65NG00R13-13_1
0NG3532,1,12, ,1,65NG00R13-13_1
2519779013,1,13,DIN 6325 UNI 6364-A 14 X60,1,65NG00R13-13_1
2520504005,1,14,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R13-13_1
0NG4360,1,15, ,1,65NG00R13-13_1
2513102333,1,16,"GACO OR 3318 (2,62 X 80,60)",1,65NG00R13-13_1
2520504001,1,17,T.C.B UNI 5931-67-8.8 M6 X 10,1,65NG00R13-13_1
0NG6896,1,1, ,1,65NG00R13-14_1
0NG226,1,2, ,1,65NG00R13-14_1
2519103015,1,3,SEEGER A 18,1,65NG00R13-14_1
4001024072,1,4, ,1,65NG00R13-14_1
0NG7647,1,5, ,1,65NG00R13-14_1
0NG3531,1,6, ,1,65NG00R13-14_1
2519601011,1,7,"UNI 6592 13 X 24 X 2,5",1,65NG00R13-14_1
2520308014,1,8,TE UNI5739 8G    M12 X 40,1,65NG00R13-14_1
0NG3501,1,9, ,1,65NG00R13-14_1
2520505104,1,10,T.C.B UNI 5931-67-X10CR13 M8 X 20,1,65NG00R13-14_1
0NG4464,1,11, ,1,65NG00R13-14_1
2519779006,1,12,DIN 6325 12 X 35,1,65NG00R13-14_1
0NG3507,1,1, ,1,65NG00R13-15_1
2513102018,1,2,"GACO OR 2075 (1,78X18,77)",1,65NG00R13-15_1
0NG3587,1,3, ,1,65NG00R13-15_1
2519536013,1,4,"KUSO MRR M20 X 1,5",1,65NG00R13-15_1
0NG3529,1,5, ,1,65NG00R13-15_1
2519772003,1,6,VICTORIA DIN 6325 4 X 14,1,65NG00R13-15_1
2519602017,1,7,UNI 1751-52 C72 21,1,65NG00R13-15_1
2519553007,1,8,"UNI 5589-65 6S  M20X 1,5X9",1,65NG00R13-15_1
0NG3583,1,9, ,1,65NG00R13-15_1
2513102016,1,10,"GACO OR 2062 (1,78X15,60)",1,65NG00R13-15_1
0NG3530,1,11, ,1,65NG00R13-15_1
2520507012,1,12,T.C.B UNI 5931-67-8.8 M12 X 75,1,65NG00R13-15_1
0NG3506,1,13, ,1,65NG00R13-15_1
0NG3588,1,14, ,1,65NG00R13-15_1
2520505010,1,15,T.C.B UNI 5931-67-8.8 M8 X 45,1,65NG00R13-15_1
0NG8616,1,1, ,1,65NG00R13-16_1
2513107033,1,2,"OR 3450          (2,62X113,97)",1,65NG00R13-16_1
2508212021,1,3,PER,1,65NG00R13-16_1
2513101916,1,4,ROLF 95X115X13,1,65NG00R13-16_1
2520506008,1,5,T.C.B UNI 5931-67-8.8 M10 X 35,1,65NG00R13-16_1
0NG8617,1,6, ,1,65NG00R13-16_1
2520504007,1,7,T.C.B UNI 5931-67-8.8 M6 X 22,1,65NG00R13-16_1
2520506011,1,8,T.C.B UNI 5931-67-8.8 M10 X 50,1,65NG00R13-16_1
0NG3509,1,9, ,1,65NG00R13-16_1
2508212139,1,10,PAP 15060 P10 (150X155X60),1,65NG00R13-16_1
2513101912,1,11,ROLF 150180/12,1,65NG00R13-16_1
0NG3592,1,12, ,1,65NG00R13-16_1
2520506008,1,13,T.C.B UNI 5931-67-8.8 M10 X 35,1,65NG00R13-16_1
0NG3508,1,14, ,1,65NG00R13-16_1
2520504007,1,15,T.C.B UNI 5931-67-8.8 M6 X 22,1,65NG00R13-16_1
2520506011,1,16,T.C.B UNI 5931-67-8.8 M10 X 50,1,65NG00R13-16_1
0NG8016,1,17, ,1,65NG00R13-16_1
2509212821,1,18,"NADELLA RAX 725 (25X33X22,2)",1,65NG00R13-16_1
2509214104,1,19,AS 2542 (25X42X1),1,65NG00R13-16_1
2513101138,1,20,ROLF 32X47X7,1,65NG00R13-16_1
0NG8014,1,21, ,1,65NG00R13-16_1
2509208074,1,22,"IR 20X25X26,5",1,65NG00R13-16_1
2509214004,1,23,AXK 2542 (25X42X2),1,65NG00R13-16_1
0NG3553,1,24, ,1,65NG00R13-16_1
2519532015,1,25,KM 4 M20 X 1,1,65NG00R13-16_1
0NG3593,1,26, ,1,65NG00R13-16_1
2520503002,1,27,T.C.B UNI 5931-67-8.8 M5 X 12,1,65NG00R13-16_1
0NG6386,1,1, ,1,65NG00R13-17_1
0NG6808,1,2, ,1,65NG00R13-17_1
2512201213,1,3,PCM BG-19-AH-1:1-40-0,1,65NG00R13-17_1
0NG6390,1,4, ,1,65NG00R13-17_1
2520504006,1,5,T.C.B UNI 5931-67-8.8 M6 X 20,1,65NG00R13-17_1
2513115006,1,6,VA 0065,1,65NG00R13-17_1
0NG6387,1,7, ,1,65NG00R13-17_1
2513107032,1,8,"OR 3425          (2,62X107,62)",1,65NG00R13-17_1
0NG6389,1,9, ,1,65NG00R13-17_1
2520504004,1,10,T.C.B UNI 5931-67-8.8 M6 X 16,1,65NG00R13-17_1
2519601006,1,11,"UNI 65926,4 X 12 X 1,6",1,65NG00R13-17_1
2520504003,1,12,T.C.B UNI 5931-67-8.8 M6 X 14,1,65NG00R13-17_1
2512201214,1,13,PCM BG-19-AH-3:1-30-0,1,65NG00R13-17_1
0NG3528,1,14, ,1,65NG00R13-17_1
2510510053,1,15,01.058.010  L=365,1,65NG00R13-17_1
2520505006,1,15,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R13-17_1
2519601005,1,16,"UNI 6592 5,3 X 10 X 1",1,65NG00R13-17_1
2519502004,1,17,UNI 5588-65 6S  M5 X 4,1,65NG00R13-17_1
2520304011,1,18,TE UNI 5739-65-8.8 M5 X 20,1,65NG00R13-17_1
0NG3564,1,1, ,1,65NG00R13-18_1
2513102064,1,2,"GACO OR 3193 (2,62X48,89)",1,65NG00R13-18_1
2509202019,1,3,DNK 16/16=NK 16/16 (16X24X16),1,65NG00R13-18_1
2520504005,1,4,T.C.B UNI 5931-67-8.8 M6 X 18,1,65NG00R13-18_1
2513102167,1,5,"GACO OR 41000 (3,53X253,6)",1,65NG00R13-18_1
0NG3559,1,6, ,1,65NG00R13-18_1
2520504001,1,7,T.C.B UNI 5931-67-8.8 M6 X 10,1,65NG00R13-18_1
2513102163,1,8,"GACO OR 4900 (3,53X228,2)",1,65NG00R13-18_1
0NG3560,1,9, ,1,65NG00R13-18_1
2520504001,1,10,T.C.B UNI 5931-67-8.8 M6 X 10,1,65NG00R13-18_1
2513102147,1,11,"GACO OR 4550 (3,53X139,3)",1,65NG00R13-18_1
0NG3558,1,12, ,1,65NG00R13-18_1
2520504001,1,13,T.C.B UNI 5931-67-8.8 M6 X 10,1,65NG00R13-18_1
0NG3546,1,1, ,1,65NG00R13-19_1
0NG3591,1,2, ,1,65NG00R13-19_1
2520504006,1,3,T.C.B UNI 5931-67-8.8 M6 X 20,1,65NG00R13-19_1
2549502310,1,4,BAUMER BAY 3G.24C8192/404889,1,65NG00R13-19_1
0NG3659,1,5, ,1,65NG00R13-19_1
2519601103,1,6,"UNI 6592 X10CR13 3,2 X 7 X 0,5",1,65NG00R13-19_1
2520501102,1,7,T.C.B UNI 5931 M3 X 6,1,65NG00R13-19_1
0NG3523,1,8, ,1,65NG00R13-19_1
2519601006,1,9,"UNI 65926,4 X 12 X 1,6",1,65NG00R13-19_1
2519521005,1,10,AUTOBLOCCANTE M6 UNI 7474-5S,1,65NG00R13-19_1
0NG326,1,1, ,1,65NG00R13-20_1
2510519022,1,2,ROBA-D G.20,1,65NG00R13-20_1
0NG8064,1,3, ,1,65NG00R13-20_1
0NG8065,1,4, ,1,65NG00R13-20_1
2519601008,1,5,"UNI 6592 8,4 X 16 X 1,6",1,65NG00R13-20_1
2520306018,1,6,TE UNI 5739-65-8.8 M8 X 45,1,65NG00R13-20_1
2520505006,1,7,T.C.B UNI 5931-67-8.8 M8 X 25,1,65NG00R13-20_1
0NG2874,1,1, ,1,65NG00R13-21_1
2513107030,1,2,"OR 3375          (2,62X94,92)",1,65NG00R13-21_1
0NG2876,1,3, ,1,65NG00R13-21_1
2519530004,1,4,GUK/10/17 MC,1,65NG00R13-21_1
0NG2880,1,5, ,1,65NG00R13-21_1
0NG2879,1,6, ,1,65NG00R13-21_1
2519520014,1,7,AUTOBLOCCANTE    M10 UNI 7473-5S,1,65NG00R13-21_1
0NG2875,1,8, ,1,65NG00R13-21_1
2520504006,1,9,T.C.B UNI 5931-67-8.8 M6 X 20,1,65NG00R13-21_1
0NG2873,1,10, ,1,65NG00R13-21_1
2513102292,1,11,GACO OR 4175,1,65NG00R13-21_1
2509401150,1,12,TLK 131  45X75,1,65NG00R13-21_1
2519536019,1,13,KUSO MRR M 55X2,1,65NG00R13-21_1
2513102166,1,14,"GACO OR 4975 (3,53X247,2)",1,65NG00R13-21_1
0NG8394,1,15, ,1,65NG00R13-21_1
2519774002,1,16,DIN 6325 6 X 20,1,65NG00R13-21_1
2519601006,1,17,"UNI 65926,4 X 12 X 1,6",1,65NG00R13-21_1
2520305015,1,18,TE UNI 5739-65-8.8 M6 X 30,1,65NG00R13-21_1
0NG8393,1,19, ,1,65NG00R13-21_1
2509208196,1,20, ,1,65NG00R13-21_1
2513102104,1,21,"GACO OR 155 (3,53X50,80)",1,65NG00R13-21_1
0NG8392,1,22, ,1,65NG00R13-21_1
2513103426,1,23,"MT75(50X70X45)CONTROF.72,5X11,5",1,65NG00R13-21_1
2513101914,1,24,90X110X12,1,65NG00R13-21_1
2513102144,1,25,"GACO OR 4512 (3,53X129,8)",1,65NG00R13-21_1
2513102108,1,26,"GACO OR 159 (3,53X55,56)",1,65NG00R13-21_1
2520504106,1,27,T.C.B UNI 5931-67-X10CR13 M6 X 20,1,65NG00R13-21_1
0NG2154,1,1, ,1,65NG00R13-22_1
2519776003,1,2,DIN 6325 8 X 20  .,1,65NG00R13-22_1
2513102138,1,3,"GACO OR 4437 (3,53X110,7)",1,65NG00R13-22_1
2509208228,1,4,IR 120X130X30,1,65NG00R13-22_1
2513102140,1,5,"GACO OR 4462 (3,53X117,07)",1,65NG00R13-22_1
2513102134,1,6,GACO OR 4387,1,65NG00R13-22_1
0NG2155,1,7, ,1,65NG00R13-22_1
2513102028,1,8,"GACO OR 2137 (1,78X34,65)",1,65NG00R13-22_1
0NG2108,1,9, ,1,65NG00R13-22_1
2513107004,1,10,"GACO OR 2150     (1,78X37,82)",1,65NG00R13-22_1
2519104059,1,11,SEEGER I 85,1,65NG00R13-22_1
0NG2156,1,12, ,1,65NG00R13-22_1
0NG2090,1,13, ,1,65NG00R13-22_1
0NG2158,1,14, ,1,65NG00R13-22_1
2519776004,1,15,VICTORIA DIN 6325 8 X 22,1,65NG00R13-22_1
4001070053,1,16, ,1,65NG00R13-22_1
2513101706,1,17,DPSM 180X210X15,1,65NG00R13-22_1
0NG2162,1,18, ,1,65NG00R13-22_1
0NG2091,1,19, ,1,65NG00R13-22_1
2509205300,1,20,A RULLINI RNA    4824 (130X150X30),1,65NG00R13-22_1
0NG2157,1,21, ,1,65NG00R13-22_1
2520505012,1,22,T.C.B UNI 5931-67-8.8 M8 X 55,1,65NG00R13-22_1
0NG2160,1,23, ,1,65NG00R13-22_1
2513102157,1,24,"GACO OR 4750 (3,53X190,1)",1,65NG00R13-22_1
0NG2159,1,25, ,1,65NG00R13-22_1
0NG2161,1,26, ,1,65NG00R13-22_1
0NG7689,1,27, ,1,65NG00R13-22_1
2520704003,1,28,T.S.B UNI 5933-67-10.9 M5 X 14,1,65NG00R13-22_1
0NG2113,1,29, ,1,65NG00R13-22_1
2520505014,1,30,T.C.B UNI 5931-67-8.8 M8 X 65,1,65NG00R13-22_1
0NG8417,1,31, ,1,65NG00R13-22_1
